,id,name,no_alle,no_activity,no_reise,no_bi,no_gg,x,y,prazision,typ,noten,region0,region1,region2,Region2shortcut,region3,geometry
140,139.0,Großotten,2.0,0.0,0.0,2.0,0.0,48.643,14.981,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (14.981 48.643)
141,140.0,Grosspolen,0.0,0.0,0.0,0.0,0.0,,,2.0,region,,Ausland,Pollen,Grosspolen,GP,Grosspolen,POINT (nan nan)
142,141.0,Guntersdorf,1.0,0.0,0.0,0.0,1.0,48.645,16.053,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.053 48.645)
143,142.0,Gurk,3.0,0.0,0.0,2.0,1.0,46.875,14.288,1.0,gemeinde,,Kärnten,Kärnten,Ostkärnten (Ausland),OK,Ostkärnten (Ausland),POINT (14.288 46.875)
144,143.0,Gwardeisk,2.0,1.0,1.0,0.0,0.0,54.648,21.065,1.0,gemeinde,,Ausland,Preussen,Preussen,Pre,Preussen,POINT (21.065 54.648)
145,144.0,Györ,3.0,1.0,1.0,1.0,0.0,47.688,17.635,1.0,gemeinde,,Ungarn,Ungarn,Westungarn,WU,Westungarn,POINT (17.635 47.688)
146,145.0,Haidershofen,2.0,0.0,0.0,0.0,2.0,48.075,14.458,1.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (14.458 48.075)
147,146.0,Hainburg,11.0,5.0,5.0,0.0,1.0,48.146,16.946,3.0,gemeinde,,Niederösterreich,Niederösterreich,Südostniederösterreich,SONÖ,Südostniederösterreich,POINT (16.946 48.146)
148,147.0,Halbenrein,2.0,0.0,0.0,1.0,1.0,46.727,15.93,1.0,gemeinde,,Steiermark,Steiermark,Mittelsteiermark,MS,Mittelsteiermark,POINT (15.93 46.727)
149,148.0,Hardegg,2.0,0.0,0.0,2.0,0.0,48.853,15.858,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (15.858 48.853)
150,149.0,Haringsee,1.0,0.0,0.0,0.0,1.0,48.191,16.786,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.786 48.191)
151,150.0,Hartberg,2.0,1.0,1.0,0.0,0.0,47.281,15.97,1.0,gemeinde,,Steiermark,Steiermark,Mittelsteiermark,MS,Mittelsteiermark,POINT (15.97 47.281)
152,151.0,Haslau an der Donau,1.0,0.0,0.0,1.0,0.0,48.118,16.719,1.0,gemeinde,,Niederösterreich,Niederösterreich,Südostniederösterreich,SONÖ,Südostniederösterreich,POINT (16.719 48.118)
153,152.0,Hassbach,1.0,0.0,0.0,1.0,0.0,47.653,16.057,1.0,gemeinde,,Niederösterreich,Niederösterreich,Südostniederösterreich,SONÖ,Südostniederösterreich,POINT (16.057 47.653)
154,153.0,Havlíčkův Brod,9.0,3.0,3.0,2.0,1.0,49.607,15.579,1.0,gemeinde,,Böhmen,Böhmen,Böhmischmährische Höhe,BMH,Böhmischmährische Höhe,POINT (15.579 49.607)
155,154.0,Heiligenkreuz,15.0,0.0,0.0,15.0,0.0,48.056,16.131,1.0,gemeinde,,Niederösterreich,Niederösterreich,Südostniederösterreich,SONÖ,Südostniederösterreich,POINT (16.131 48.056)
156,155.0,Hejčín,2.0,0.0,0.0,0.0,2.0,49.605,17.24,1.0,gemeinde,,Mähren,Mähren,Olmützer Teil,OT,Olmützer Teil,POINT (17.24 49.605)
157,156.0,Helfenstein,1.0,0.0,0.0,0.0,1.0,47.09,15.192,1.0,gemeinde,hrad,Steiermark,Steiermark,Mittelsteiermark,MS,Mittelsteiermark,POINT (15.192 47.09)
158,157.0,Hennersdorf bei Wien,1.0,0.0,0.0,0.0,1.0,48.111,16.36,1.0,gemeinde,,Niederösterreich,Wien,Wien,Wi,Wien,POINT (16.36 48.111)
159,158.0,Hernstein,2.0,0.0,0.0,0.0,2.0,47.894,16.104,1.0,gemeinde,,Niederösterreich,Niederösterreich,Südostniederösterreich,SONÖ,Südostniederösterreich,POINT (16.104 47.894)
160,159.0,Herzogenbirbaum,2.0,1.0,1.0,0.0,0.0,48.519,16.251,2.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.251 48.519)
161,160.0,Heunburg,1.0,0.0,0.0,1.0,0.0,46.694,14.67,1.0,gemeinde,,Kärnten,Kärnten,Ostkärnten,OK,Ostkärnten,POINT (14.67 46.694)
162,161.0,Hluboký,0.0,0.0,0.0,0.0,0.0,49.516,14.036,2.0,gemeinde,zaniklé,Böhmen,Böhmen,Südböhmen,SB,Südböhmen,POINT (14.036 49.516)
163,162.0,Hlučín,1.0,0.0,0.0,1.0,0.0,49.898,18.192,1.0,gemeinde,,Schlesien,Schlesien,Troppauer Teil,TT,Troppauer Teil,POINT (18.192 49.898)
164,163.0,Hněvkovice,1.0,0.0,0.0,1.0,0.0,49.686,15.205,1.0,gemeinde,,Böhmen,Böhmen,Böhmischmährische Höhe,BMH,Böhmischmährische Höhe,POINT (15.205 49.686)
165,164.0,Hohenberg,5.0,0.0,0.0,5.0,0.0,47.91,15.622,3.0,gemeinde,,Niederösterreich,Niederösterreich,Südwestniederösterreich,SWNÖ,Südwestniederösterreich,POINT (15.622 47.91)
166,165.0,Hohenwarth,1.0,0.0,0.0,0.0,1.0,48.506,15.827,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (15.827 48.506)
167,166.0,Holenstein an der Ybbs,1.0,0.0,0.0,0.0,1.0,47.806,14.771,1.0,gemeinde,,Niederösterreich,Niederösterreich,Südwestniederösterreich,SWNÖ,Südwestniederösterreich,POINT (14.771 47.806)
168,167.0,Hořepník,2.0,0.0,0.0,1.0,1.0,49.513,15.108,1.0,gemeinde,,Böhmen,Böhmen,Böhmischmährische Höhe,BMH,Böhmischmährische Höhe,POINT (15.108 49.513)
169,168.0,Hórky u Klatov,2.0,0.0,0.0,0.0,2.0,49.396,13.295,2.0,gemeinde,,Böhmen,Böhmen,Südwestböhmen,SWB,Südwestböhmen,POINT (13.295 49.396)
170,169.0,Horn,1.0,0.0,0.0,1.0,0.0,48.665,15.656,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (15.656 48.665)
171,170.0,Horní Slavkov,1.0,0.0,0.0,0.0,1.0,50.139,12.808,1.0,gemeinde,,Böhmen,Böhmen,Nordwestböhmen,NWB,Nordwestböhmen,POINT (12.808 50.139)
172,171.0,Hradec Králové,9.0,4.0,4.0,1.0,0.0,50.209,15.833,1.0,gemeinde,,Böhmen,Böhmen,Nordostböhmen,NOB,Nordostböhmen,POINT (15.833 50.209)
173,172.0,Hradec nad Moravicí,6.0,3.0,3.0,0.0,0.0,49.871,17.875,1.0,gemeinde,,Schlesien,Schlesien,Troppauer Teil,TT,Troppauer Teil,POINT (17.875 49.871)
174,173.0,Hradisko u Olomouce,0.0,0.0,0.0,0.0,0.0,49.606,17.265,3.0,gemeinde,"Pokiaľ je to správne Hradisko, tak asi zjednotiť s Olomoucí",Mähren,Mähren,Olmützer Teil,OT,Olmützer Teil,POINT (17.265 49.606)
175,174.0,Hrdibořice,1.0,0.0,0.0,0.0,1.0,49.478,17.22,1.0,gemeinde,,Mähren,Mähren,Olmützer Teil,OT,Olmützer Teil,POINT (17.22 49.478)
176,175.0,Hrušovany,3.0,0.0,0.0,0.0,3.0,50.52,14.28,1.0,gemeinde,,Böhmen,Böhmen,Nordböhmen,NB,Nordböhmen,POINT (14.28 50.52)
177,176.0,Hulín,1.0,0.0,0.0,0.0,1.0,49.317,17.464,1.0,gemeinde,,Mähren,Mähren,Nordostmähren,NOM,Nordostmähren,POINT (17.464 49.317)
178,177.0,Hundsheim,2.0,0.0,0.0,1.0,1.0,48.387,15.558,1.0,gemeinde,,Niederösterreich,Niederösterreich,Südwestniederösterreich,SWNÖ,Südwestniederösterreich,POINT (15.558 48.387)
179,178.0,Hustopeče,1.0,0.0,0.0,1.0,0.0,48.941,16.738,1.0,gemeinde,,Mähren,Mähren,Brünner Teil,BT,Brünner Teil,POINT (16.738 48.941)
180,179.0,Imbach,4.0,0.0,0.0,4.0,0.0,48.439,15.576,1.0,gemeinde,Zjednotiť s Krems?,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (15.576 48.439)
181,180.0,Italien,0.0,0.0,0.0,0.0,0.0,,,2.0,region,,Ausland,Italien,Italien,It,Italien,POINT (nan nan)
182,181.0,Jablonné v Podještědí,2.0,1.0,1.0,0.0,0.0,50.765,14.76,1.0,gemeinde,,Böhmen,Böhmen,Nordböhmen,NB,Nordböhmen,POINT (14.76 50.765)
183,182.0,Jägerberg bei Steyr,1.0,0.0,0.0,1.0,0.0,48.039,14.419,1.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (14.419 48.039)
184,183.0,Jaroměřice nad Rokytkou,5.0,2.0,2.0,1.0,0.0,49.094,15.893,1.0,gemeinde,Jaromerice nad Rokytnou?,Mähren,Mähren,Znaimer Teil,ZT,Znaimer Teil,POINT (15.893 49.094)
185,184.0,Jedenspeigen,4.0,2.0,2.0,0.0,0.0,48.499,16.872,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.872 48.499)
186,185.0,Jemníky,1.0,0.0,0.0,0.0,1.0,50.206,14.118,1.0,gemeinde,,Böhmen,Böhmen,Mittelböhmen,MB,Mittelböhmen,POINT (14.118 50.206)
187,186.0,Jeneč,1.0,0.0,0.0,0.0,1.0,50.088,14.213,1.0,gemeinde,,Böhmen,Böhmen,Mittelböhmen,MB,Mittelböhmen,POINT (14.213 50.088)
188,187.0,Jevíčko,1.0,0.0,0.0,1.0,0.0,49.632,16.711,1.0,gemeinde,,Mähren,Mähren,Olmützer Teil,OT,Olmützer Teil,POINT (16.711 49.632)
189,188.0,Jihlava,17.0,7.0,6.0,4.0,0.0,49.396,15.591,1.0,gemeinde,,Böhmen,Böhmen,Böhmischmährische Höhe,BMH,Böhmischmährische Höhe,POINT (15.591 49.396)
190,189.0,Jindřichův Hradec,3.0,1.0,1.0,1.0,0.0,49.144,15.003,1.0,gemeinde,,Böhmen,Böhmen,Südböhmen,SB,Südböhmen,POINT (15.003 49.144)
191,190.0,Judenburg,17.0,6.0,6.0,5.0,0.0,47.167,14.667,1.0,gemeinde,,Steiermark,Steiermark,Nordsteiermark,NS,Nordsteiermark,POINT (14.667 47.167)
192,191.0,Jundrov,1.0,0.0,0.0,0.0,1.0,49.208,16.545,1.0,gemeinde,,Mähren,Mähren,Brünner Teil,BT,Brünner Teil,POINT (16.545 49.208)
193,192.0,Kadaň,2.0,0.0,0.0,2.0,0.0,50.376,13.271,1.0,gemeinde,,Böhmen,Böhmen,Nordwestböhmen,NWB,Nordwestböhmen,POINT (13.271 50.376)
194,193.0,Kahlenberg (heute Leopoldberg),1.0,1.0,0.0,0.0,0.0,48.278,16.346,1.0,gemeinde,,Niederösterreich,Wien,Wien,Wi,Wien,POINT (16.346 48.278)
195,194.0,Kaliningrad,2.0,1.0,1.0,0.0,0.0,54.706,20.511,1.0,gemeinde,,Ausland,Preussen,Preussen,Pre,Preussen,POINT (20.511 54.706)
196,195.0,Kalisz,2.0,1.0,1.0,0.0,0.0,51.762,18.09,1.0,gemeinde,,Ausland,Pollen,Pollen,Po,Pollen,POINT (18.09 51.762)
197,197.0,Kamnik,1.0,0.0,0.0,1.0,0.0,46.223,14.606,1.0,gemeinde,,Krain + Aquileia,Krain,Krain,Kr,Krain,POINT (14.606 46.223)
198,198.0,Kamýk nad Vltavou,8.0,4.0,4.0,0.0,0.0,49.639,14.253,1.0,gemeinde,,Böhmen,Böhmen,Mittelböhmen,MB,Mittelböhmen,POINT (14.253 49.639)
199,199.0,Kappling,1.0,0.0,0.0,1.0,0.0,48.144,13.902,1.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (13.902 48.144)
200,200.0,Kärnten,1.0,0.0,0.0,1.0,0.0,,,2.0,region,,Kärnten,Kärnten,Kärnten,Kä,Kärnten,POINT (nan nan)
201,202.0,Kienberg,1.0,0.0,0.0,0.0,1.0,46.777,14.77,1.0,gemeinde,,Kärnten,Kärnten,Westkärnten,WK,Westkärnten,POINT (14.77 46.777)
202,203.0,Kirchberg am Wechsel,1.0,0.0,0.0,1.0,0.0,47.61,15.989,1.0,gemeinde,,Niederösterreich,Niederösterreich,Südostniederösterreich,SONÖ,Südostniederösterreich,POINT (15.989 47.61)
203,204.0,Kircheim unter Teck,1.0,0.0,0.0,0.0,1.0,48.647,9.45,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (9.449999999999999 48.647)
204,205.0,Kladruby,6.0,2.0,2.0,2.0,0.0,49.712,12.995,3.0,gemeinde,,Böhmen,Böhmen,Südwestböhmen,SWB,Südwestböhmen,POINT (12.995 49.712)
205,206.0,Klagenfurt,2.0,0.0,0.0,0.0,2.0,46.624,14.31,1.0,gemeinde,,Kärnten,Kärnten,Ostkärnten,OK,Ostkärnten,POINT (14.31 46.624)
206,207.0,Klatovy,2.0,0.0,0.0,2.0,0.0,49.396,13.295,1.0,gemeinde,,Böhmen,Böhmen,Südwestböhmen,SWB,Südwestböhmen,POINT (13.295 49.396)
207,208.0,Kleinweikersdorf,3.0,1.0,1.0,0.0,1.0,48.631,16.198,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.198 48.631)
208,209.0,Kleinzwettl,1.0,0.0,0.0,0.0,1.0,48.881,15.215,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (15.215 48.881)
209,210.0,Klevevž (Klingenfels),1.0,0.0,0.0,1.0,0.0,45.907,15.233,2.0,gemeinde,,Krain + Aquileia,Krain,Krain,Kr,Krain,POINT (15.233 45.907)
210,211.0,Kłodzko,3.0,0.0,0.0,3.0,0.0,50.435,16.661,1.0,gemeinde,,Böhmen,Böhmen,Nordostböhmen,NOB,Nordostböhmen,POINT (16.661 50.435)
211,212.0,Klosterneuburg,9.0,0.0,0.0,8.0,1.0,48.305,16.325,1.0,gemeinde,,Niederösterreich,Wien,Wien,Wi,Wien,POINT (16.325 48.305)
212,213.0,Knínice - Konice,1.0,0.0,0.0,0.0,1.0,49.569,16.793,2.0,gemeinde,oblast,Mähren,Mähren,Olmützer Teil,OT,Olmützer Teil,POINT (16.793 49.569)
213,214.0,Knittelfeld,1.0,0.0,0.0,1.0,0.0,47.2,14.836,1.0,gemeinde,,Steiermark,Steiermark,Nordsteiermark,NS,Nordsteiermark,POINT (14.836 47.2)
214,215.0,Kolín,1.0,0.0,0.0,1.0,0.0,50.028,15.203,1.0,gemeinde,,Böhmen,Böhmen,Ostböhmen,OB,Ostböhmen,POINT (15.203 50.028)
215,216.0,Königsbrunn am Wagram,3.0,0.0,0.0,3.0,0.0,48.387,15.932,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (15.932 48.387)
216,217.0,Korneuburg,8.0,7.0,0.0,1.0,0.0,48.34,16.33,1.0,gemeinde,,Niederösterreich,Wien,Wien,Wi,Wien,POINT (16.33 48.34)
217,218.0,Kostanjevica na Krki,9.0,2.0,2.0,4.0,1.0,45.846,15.42,1.0,gemeinde,,Krain + Aquileia,Krain,Krain,Kr,Krain,POINT (15.42 45.846)
218,219.0,Kostelec,1.0,0.0,0.0,0.0,1.0,50.151,17.671,4.0,gemeinde,část dnešní obce Radynia,Schlesien,Schlesien,Troppauer Teil,TT,Troppauer Teil,POINT (17.671 50.151)
219,220.0,Kostelní Myslová,1.0,0.0,0.0,0.0,1.0,49.148,15.429,1.0,gemeinde,,Böhmen,Böhmen,Böhmischmährische Höhe,BMH,Böhmischmährische Höhe,POINT (15.429 49.148)
220,221.0,Kouřim,1.0,0.0,0.0,1.0,0.0,50.003,14.976,1.0,gemeinde,,Böhmen,Böhmen,Ostböhmen,OB,Ostböhmen,POINT (14.976 50.003)
221,222.0,Kozłówki,1.0,0.0,0.0,0.0,1.0,50.089,17.968,1.0,gemeinde,,Schlesien,Schlesien,Troppauer Teil,TT,Troppauer Teil,POINT (17.968 50.089)
222,223.0,Krain,2.0,1.0,1.0,0.0,0.0,,,2.0,region,,Krain + Aquileia,Krain,Krain,Kr,Krain,POINT (nan nan)
223,224.0,Krakauer Land,0.0,0.0,0.0,0.0,0.0,,,2.0,region,,Ausland,Pollen,Krakauer Land,KL,Krakauer Land,POINT (nan nan)
224,225.0,Kraków,2.0,0.0,0.0,2.0,0.0,50.061,19.937,1.0,gemeinde,,Ausland,Pollen,Krakauer Land,KL,Krakauer Land,POINT (19.937 50.061)
225,226.0,Kralice,1.0,0.0,0.0,0.0,1.0,49.199,16.201,1.0,gemeinde,,Mähren,Mähren,Olmützer Teil,OT,Olmützer Teil,POINT (16.201 49.199)
226,227.0,Kraslice,1.0,0.0,0.0,0.0,1.0,50.324,12.517,1.0,gemeinde,,Böhmen,Böhmen,Nordwestböhmen,NWB,Nordwestböhmen,POINT (12.517 50.324)
227,228.0,Kravaře u České Lípy,3.0,1.0,1.0,1.0,0.0,50.632,14.392,1.0,gemeinde,,Böhmen,Böhmen,Nordböhmen,NB,Nordböhmen,POINT (14.392 50.632)
228,229.0,Krems an der Donau,73.0,30.0,30.0,6.0,7.0,48.41,15.62,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (15.62 48.41)
229,230.0,Kremsmünster,9.0,0.0,0.0,9.0,0.0,48.053,14.128,1.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (14.128 48.053)
230,231.0,Křivoklát,14.0,7.0,7.0,0.0,0.0,50.038,13.872,1.0,gemeinde,,Böhmen,Böhmen,Mittelböhmen,MB,Mittelböhmen,POINT (13.872 50.038)
231,232.0,Krnov,1.0,0.0,0.0,1.0,0.0,50.09,17.704,1.0,gemeinde,,Schlesien,Schlesien,Troppauer Teil,TT,Troppauer Teil,POINT (17.704 50.09)
232,233.0,Kroměříž,13.0,6.0,6.0,1.0,0.0,49.298,17.393,1.0,gemeinde,,Mähren,Mähren,Olmützer Teil,OT,Olmützer Teil,POINT (17.393 49.298)
233,234.0,Krumau an der Kamp,7.0,3.0,3.0,0.0,1.0,48.591,15.448,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (15.448 48.591)
234,235.0,Krzanowice,1.0,0.0,0.0,1.0,0.0,50.018,18.122,1.0,gemeinde,,Schlesien,Schlesien,Troppauer Teil,TT,Troppauer Teil,POINT (18.122 50.018)
235,236.0,Kühnring,1.0,0.0,0.0,1.0,0.0,48.633,15.783,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (15.783 48.633)
236,237.0,Kumberg,1.0,0.0,0.0,0.0,1.0,47.16,15.535,1.0,gemeinde,,Steiermark,Steiermark,Mittelsteiermark,MS,Mittelsteiermark,POINT (15.535 47.16)
237,238.0,Kvítkovice,1.0,0.0,0.0,1.0,0.0,48.957,14.331,1.0,gemeinde,,Böhmen,Böhmen,Südböhmen,SB,Südböhmen,POINT (14.331 48.957)
238,239.0,Laa an der Thaya,24.0,11.0,11.0,2.0,0.0,48.728,16.384,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.384 48.728)
239,240.0,Ladendorf,1.0,0.0,0.0,0.0,1.0,48.535,16.49,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.49 48.535)
240,241.0,Lahovice,1.0,0.0,0.0,0.0,1.0,49.989,14.395,1.0,gemeinde,,Böhmen,Böhmen,Mittelböhmen,MB,Mittelböhmen,POINT (14.395 49.989)
241,242.0,Lambach,2.0,0.0,0.0,2.0,0.0,48.091,13.877,1.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (13.877 48.091)
242,243.0,Laufen,2.0,1.0,1.0,0.0,0.0,47.935,12.931,1.0,gemeinde,,Ausland,Salzburg,Salzburg,Sa,Salzburg,POINT (12.931 47.935)
243,244.0,Lavanttal,3.0,0.0,0.0,3.0,0.0,46.7,14.86,1.0,gemeinde,,Kärnten,Kärnten,Ostkärnten,OK,Ostkärnten,POINT (14.86 46.7)
244,245.0,Ledce,1.0,0.0,0.0,0.0,1.0,49.822,13.328,1.0,gemeinde,,Böhmen,Böhmen,Südwestböhmen,SWB,Südwestböhmen,POINT (13.328 49.822)
245,246.0,Leibnitz,3.0,0.0,0.0,0.0,3.0,46.782,15.539,1.0,gemeinde,,Steiermark,Steiermark,Mittelsteiermark,MS,Mittelsteiermark,POINT (15.539 46.782)
246,247.0,Leising bei Kraubath,2.0,0.0,0.0,0.0,2.0,47.299,14.934,1.0,gemeinde,,Steiermark,Steiermark,Nordsteiermark,NS,Nordsteiermark,POINT (14.934 47.299)
247,248.0,Lemberg pri Novi Cerkvi/Lemberg bei Neuhaus,2.0,0.0,0.0,2.0,0.0,46.322,15.247,1.0,gemeinde,,Steiermark,Steiermark,Südsteiermark,SS,Südsteiermark,POINT (15.247 46.322)
248,249.0,Lengbach,0.0,0.0,0.0,0.0,0.0,48.186,15.964,2.0,gemeinde,Toto je iba nejaké rieka asi,Niederösterreich,Niederösterreich,Südostniederösterreich,SONÖ,Südostniederösterreich,POINT (15.964 48.186)
249,250.0,Leoben,5.0,2.0,2.0,1.0,0.0,47.379,15.095,1.0,gemeinde,,Steiermark,Steiermark,Nordsteiermark,NS,Nordsteiermark,POINT (15.095 47.379)
250,251.0,Leobendorf,1.0,0.0,0.0,0.0,1.0,48.374,16.324,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.324 48.374)
251,252.0,Lešany,1.0,0.0,0.0,1.0,0.0,49.5,17.024,1.0,gemeinde,,Mähren,Mähren,Olmützer Teil,OT,Olmützer Teil,POINT (17.024 49.5)
252,253.0,Lhota,1.0,0.0,0.0,0.0,1.0,49.312,16.954,1.0,gemeinde,,Mähren,Mähren,Olmützer Teil,OT,Olmützer Teil,POINT (16.954 49.312)
253,254.0,Libčice nad Vltavou,0.0,0.0,0.0,0.0,0.0,50.199,14.363,1.0,gemeinde,,Böhmen,Prag,Prag,Pr,Prag,POINT (14.363 50.199)
254,255.0,Lichnice,1.0,0.0,0.0,1.0,0.0,49.879,15.586,1.0,gemeinde,"49.2614067, 13.9023714",Böhmen,Böhmen,Böhmischmährische Höhe,BMH,Böhmischmährische Höhe,POINT (15.586 49.879)
255,256.0,Liechtenstein,3.0,0.0,0.0,3.0,0.0,48.093,16.27,2.0,gemeinde,,Niederösterreich,Niederösterreich,Südostniederösterreich,SONÖ,Südostniederösterreich,POINT (16.27 48.093)
256,257.0,Liesing,1.0,0.0,0.0,0.0,1.0,48.146,16.299,1.0,gemeinde,,Steiermark,Steiermark,Nordsteiermark,NS,Nordsteiermark,POINT (16.299 48.146)
257,258.0,Lilienfeld,22.0,4.0,4.0,14.0,0.0,48.014,15.598,1.0,gemeinde,,Niederösterreich,Niederösterreich,Südwestniederösterreich,SWNÖ,Südwestniederösterreich,POINT (15.598 48.014)
258,259.0,Linz,49.0,19.0,19.0,4.0,7.0,48.306,14.286,1.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (14.286 48.306)
259,260.0,Litoměřice,14.0,4.0,4.0,6.0,0.0,50.533,14.132,1.0,gemeinde,,Böhmen,Böhmen,Nordböhmen,NB,Nordböhmen,POINT (14.132 50.533)
260,261.0,Litomyšl,9.0,0.0,0.0,9.0,0.0,49.868,16.313,1.0,gemeinde,,Böhmen,Böhmen,Ostböhmen,OB,Ostböhmen,POINT (16.313 49.868)
261,262.0,Litovel,1.0,0.0,0.0,1.0,0.0,49.701,17.076,1.0,gemeinde,,Mähren,Mähren,Olmützer Teil,OT,Olmützer Teil,POINT (17.076 49.701)
262,263.0,Lobenstein,2.0,0.0,0.0,2.0,0.0,48.445,14.237,1.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (14.237 48.445)
263,264.0,Logvino,2.0,1.0,1.0,0.0,0.0,54.766,20.208,1.0,gemeinde,,Ausland,Preussen,Preussen,Pre,Preussen,POINT (20.208 54.766)
264,265.0,Loket,2.0,1.0,1.0,0.0,0.0,50.187,12.754,1.0,gemeinde,,Böhmen,Böhmen,Südwestböhmen,SWB,Südwestböhmen,POINT (12.754 50.187)
265,266.0,Losenstein,1.0,0.0,0.0,0.0,1.0,47.925,14.438,1.0,gemeinde,,Oberösterreich,Oberösterreich,Oberösterreich,OÖ,Oberösterreich,POINT (14.438 47.925)
266,267.0,Louka,1.0,0.0,0.0,1.0,0.0,48.841,16.059,1.0,gemeinde,,Mähren,Mähren,Znaimer Teil,ZT,Znaimer Teil,POINT (16.059 48.841)
267,268.0,Lovešice,1.0,0.0,0.0,0.0,1.0,49.427,17.45,1.0,gemeinde,,Mähren,Mähren,Nordostmähren,NOM,Nordostmähren,POINT (17.45 49.427)
268,269.0,Lovosice,1.0,0.0,0.0,0.0,1.0,50.515,14.051,1.0,gemeinde,,Böhmen,Böhmen,Nordböhmen,NB,Nordböhmen,POINT (14.051 50.515)
269,270.0,Ljubljana,3.0,1.0,1.0,1.0,0.0,46.05,14.507,1.0,gemeinde,,Krain + Aquileia,Krain,Krain,Kr,Krain,POINT (14.507 46.05)
270,271.0,Lukov,2.0,0.0,0.0,1.0,1.0,49.073,15.824,1.0,gemeinde,,Mähren,Mähren,Znaimer Teil,ZT,Znaimer Teil,POINT (15.824 49.073)
271,272.0,Machland,3.0,0.0,0.0,1.0,2.0,,,2.0,region,,Niederösterreich,Niederösterreich,Nordwestniederösterreich,NWNÖ,Nordwestniederösterreich,POINT (nan nan)
272,273.0,Magyaróvár,6.0,2.0,2.0,2.0,0.0,47.873,17.264,1.0,gemeinde,,Ungarn,Ungarn,Westungarn,WU,Westungarn,POINT (17.264 47.873)
273,274.0,Mähren,5.0,0.0,0.0,5.0,0.0,,,2.0,region,,Mähren,Mähren,Mähren,Mä,Mähren,POINT (nan nan)
274,275.0,Mailberg,7.0,1.0,1.0,5.0,0.0,48.673,16.183,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (16.183 48.673)
275,276.0,Mainz,3.0,0.0,0.0,3.0,0.0,50.001,8.272,1.0,gemeinde,,Ausland,Rheinland,Rheinland,Rh,Rheinland,POINT (8.272 50.001)
276,277.0,Maissau,3.0,0.0,0.0,3.0,0.0,48.569,15.792,1.0,gemeinde,,Niederösterreich,Niederösterreich,Nordostniederösterreich,NONÖ,Nordostniederösterreich,POINT (15.792 48.569)
277,278.0,Makarov,1.0,0.0,0.0,0.0,1.0,49.245,13.807,1.0,gemeinde,,Böhmen,Böhmen,Südböhmen,SB,Südböhmen,POINT (13.807 49.245)
