id,geometry,travel,stay,diff,centroid
8452c47ffffffff,"POLYGON ((13.0107589186732 45.42569374022406, 12.81086208038553 45.30605986335378, 12.62582712418032 45.4105022132898, 12.64038634684203 45.63373647385539, 12.83947820351388 45.75329228257313, 13.02481400431288 45.6496943447676, 13.0107589186732 45.42569374022406))",0,0,0,POINT (12.82528390978726 45.52996530838638)
84520e1ffffffff,"POLYGON ((18.1200104357441 44.92619117918738, 17.91361411568149 44.80090596625175, 17.71590506521184 44.91205567771846, 17.7243532379468 45.14757026102815, 17.92995234880551 45.27278657390388, 18.12789877301151 45.16256012059557, 18.1200104357441 44.92619117918738))",0,0,0,POINT (17.92193667207096 45.03715901654369)
8452ee5ffffffff,"POLYGON ((13.85974142726328 46.80072196588092, 13.66115216714835 46.67969818348165, 13.47497613027803 46.78072307611107, 13.48712843005862 47.00190371560121, 13.6849108820339 47.12280575904386, 13.87134593730287 47.02265116955343, 13.85974142726328 46.80072196588092))",0,0,0,POINT (13.67314696400933 46.90155884356423)
84520bdffffffff,"POLYGON ((17.15140172194445 45.94024526102906, 16.94770908088232 45.81567777820992, 16.75279190166896 45.92263112420632, 16.76133711358799 46.15323648066535, 16.96422772769368 46.27770233435788, 17.1593733450077 46.17166711180174, 17.15140172194445 45.94024526102906))",0,0,0,POINT (16.95611005327379 46.04700809739111)
8452723ffffffff,"POLYGON ((18.39956754639505 48.07497062624382, 18.19907841600468 47.9483152041992, 18.0029682052215 48.04965629701265, 18.00718812812176 48.27669722723647, 18.20688299657604 48.40317886646369, 18.40315031099497 48.30279568496069, 18.39956754639505 48.07497062624382))",0,0,0,POINT (18.20312068449239 48.17609325105715)
84525d1ffffffff,"POLYGON ((16.12111785773893 51.20248505739858, 15.92879783321991 51.07842392950904, 15.74101513796873 51.1675089143634, 15.74542619211278 51.37973156123274, 15.93695583510451 51.50353850618703, 16.12486275615961 51.41537858237201, 16.12111785773893 51.20248505739858))",0,0,0,POINT (15.9329877604438 51.29133390579214)
8452505ffffffff,"POLYGON ((16.42772446763696 47.95020418813116, 16.22853474706836 47.82593455657822, 16.03686397217343 47.92578288811588, 16.04418791169454 48.14898128415738, 16.24257507057209 48.27308738791446, 16.43443891519043 48.17416084626228, 16.42772446763696 47.95020418813116))",426,96,-330,POINT (16.235682692034 48.04984334625465)
8452e85ffffffff,"POLYGON ((13.71883062905058 47.7828242428378, 13.52222399879055 47.66174977289785, 13.33727891444977 47.7595762336484, 13.34869890635123 47.97760474942051, 13.5444997105531 48.09852882113808, 13.72968438854605 48.00157686241618, 13.71883062905058 47.7828242428378))",0,0,0,POINT (13.53347309950736 47.88045361314364)
8452e45ffffffff,"POLYGON ((15.9286394891255 45.1971100702216, 15.72476057037727 45.07425165813282, 15.53217947593076 45.18230322656909, 15.54321101623034 45.41232657041772, 15.74628536208595 45.53510995004991, 15.93913095802469 45.42794771361471, 15.9286394891255 45.1971100702216))",0,0,0,POINT (15.73565864633874 45.3049838988293)
84520adffffffff,"POLYGON ((17.31296821643764 44.89802436585366, 17.10719880375268 44.77369504856878, 16.91123458049649 44.88409609755002, 16.92078749835656 45.11792026198749, 17.12575653259226 45.24218270199109, 17.32197128892024 45.13269071189659, 17.31296821643764 44.89802436585366))",0,0,0,POINT (17.11662500721956 45.00824660724304)
84520abffffffff,"POLYGON ((17.33908904195511 45.60015613119585, 17.13459523496672 45.47549798329766, 16.93902291062514 45.58371631539753, 16.94770908088232 45.81567777820992, 17.15140172194445 45.94024526102906, 17.34720757255654 45.83294467503047, 17.33908904195511 45.60015613119585))",0,0,0,POINT (17.14314299577844 45.70818721235393)
8463b55ffffffff,"POLYGON ((13.28710078929065 50.63269959860503, 13.09650488495469 50.51197446257178, 12.91558906755644 50.60043128742686, 12.92508209195574 50.80873932899566, 13.1148814718554 50.92923821981022, 13.29598227612516 50.84165688094384, 13.28710078929065 50.63269959860503))",0,0,0,POINT (13.10579197418059 50.7209370870755)
8452e19ffffffff,"POLYGON ((15.4128111851903 46.88214355660008, 15.21257523361022 46.75930751956784, 15.02249880054964 46.86157122476934, 15.03242264253927 47.08577644069258, 15.23185245102081 47.20848454281188, 15.4221626634219 47.10711771851646, 15.4128111851903 46.88214355660008))",0,0,0,POINT (15.2223393968498 46.98421280138992)
8452e3bffffffff,"POLYGON ((14.42294938091341 46.49522923152691, 14.2231157528243 46.37364365680854, 14.03522512924924 46.47616148182176, 14.04690876678836 46.69939008436987, 14.24593539488614 46.82086195472688, 14.43408350184319 46.71922128483066, 14.42294938091341 46.49522923152691))",25,0,-25,POINT (14.23464583338298 46.59756018372835)
84525cdffffffff,"POLYGON ((16.47907022159896 49.94141473440727, 16.28382930425408 49.81687715737198, 16.0938599401135 49.91036542030447, 16.09898307304854 50.1274625041541, 16.29342815558448 50.25177827954573, 16.48354392919576 50.15922062206823, 16.47907022159896 49.94141473440727))",124,0,-124,POINT (16.28874760915915 50.03467531794365)
8452725ffffffff,"POLYGON ((18.38710798236828 47.38735249621108, 18.18524849177065 47.26086764333945, 17.98862741988502 47.36442453565547, 17.99369013573139 47.59351579595936, 18.19475384476442 47.71984878661871, 18.39154875729476 47.61724484119684, 18.38710798236828 47.38735249621108))",0,0,0,POINT (18.19014464087504 47.49069817118315)
8452455ffffffff,"POLYGON ((18.61917365102807 51.10840279154183, 18.42490752705523 50.9812689679214, 18.23106693632888 51.07286923540187, 18.23140927257769 51.29063373819127, 18.42489582191372 51.41750319865142, 18.61881763621976 51.32687425401596, 18.61917365102807 51.10840279154183))",0,0,0,POINT (18.42502615787421 51.1997558712897)
845252bffffffff,"POLYGON ((16.03686397217343 47.92578288811588, 15.83799035268778 47.80197983514192, 15.64724623782012 47.90153454307105, 15.65517378476831 48.12397969982909, 15.85324378166328 48.24762118516558, 16.04418791169454 48.14898128415738, 16.03686397217343 47.92578288811588))",151,0,-151,POINT (15.84574244810387 48.02513021303719)
8452537ffffffff,"POLYGON ((15.2837503843942 48.54058419897924, 15.0868195997539 48.41757251926955, 14.89849653844466 48.51446194271655, 14.90690402021046 48.73346014953162, 15.10303116882429 48.85629453419892, 15.29155248949763 48.76031005054762, 15.2837503843942 48.54058419897924))",536,552,16,POINT (15.09504346465373 48.63726338456577)
8452463ffffffff,"POLYGON ((18.03119642997236 50.06781626877692, 17.83506108071351 49.94139007992567, 17.64153410775975 50.03588060390831, 17.64402430453728 50.25583999105469, 17.83937094452323 50.3820339453972, 18.03301412503357 50.28850265642242, 18.03119642997236 50.06781626877692))",140,1320,1180,POINT (17.83734307017517 50.16207107258842)
8463b0bffffffff,"POLYGON ((12.91558906755644 50.60043128742686, 12.72538029608206 50.48013997678358, 12.54546290497403 50.56837894921312, 12.55556053954439 50.77604161368865, 12.74497303118413 50.8961091274868, 12.92508209195574 50.80873932899566, 12.91558906755644 50.60043128742686))",0,0,0,POINT (12.73527366996959 50.68845273981681)
84525edffffffff,"POLYGON ((15.69113577127262 49.22625341667212, 15.49515437184684 49.1026915910852, 15.30644586745902 49.19776614016927, 15.31354068783638 49.41548973766772, 15.50872128668128 49.53885311460104, 15.69760586258231 49.44469328294394, 15.69113577127262 49.22625341667212))",460,1416,956,POINT (15.50205544145237 49.32110986140275)
8452ec9ffffffff,"POLYGON ((15.25890141372001 47.87745733073862, 15.06071406592813 47.75457716144115, 14.87185898030942 47.85354945424942, 14.88097566790639 48.07450300672102, 15.0783578690514 48.19722544216848, 15.26742657723571 48.09915422233204, 15.25890141372001 47.87745733073862))",223,96,-127,POINT (15.06965658253757 47.97622575572426)
8463b69ffffffff,"POLYGON ((13.22955955969971 49.3651255700717, 13.03655483059041 49.24444947909008, 12.85445724228578 49.33686009867361, 12.86514946883704 49.54907579131019, 13.05735261287505 49.66955892605219, 13.23966308183364 49.57802110795478, 13.22955955969971 49.3651255700717))",56,672,616,POINT (13.04705665983124 49.45732701013749)
8452c1dffffffff,"POLYGON ((12.49883978581455 46.40121820983634, 12.30135798556456 46.28184775041363, 12.11850194857154 46.38280743329846, 12.1328389395894 46.60229471724897, 12.32951598283283 46.72155837476453, 12.51265891239953 46.62144379921255, 12.49883978581455 46.40121820983634))",0,0,0,POINT (12.3155445669693 46.50199862635739)
8452ee3ffffffff,"POLYGON ((13.89385821376823 47.4646509699236, 13.69644523855445 47.34343490257684, 13.51075106690388 47.44242097890728, 13.52222399879055 47.66174977289785, 13.71883062905058 47.7828242428378, 13.9047687296043 47.68471366970658, 13.89385821376823 47.4646509699236))",0,0,0,POINT (13.70775136954984 47.56344234255766)
8463b6dffffffff,"POLYGON ((13.02584578564497 49.03092928645514, 12.83245793831358 48.91050679022137, 12.65058352044299 49.00378584811177, 12.66187175891855 49.21662079479027, 12.85445724228578 49.33686009867361, 13.03655483059041 49.24444947909008, 13.02584578564497 49.03092928645514))",0,0,0,POINT (12.84356049744326 49.12400276905972)
8452585ffffffff,"POLYGON ((15.1460952369508 50.15644348822862, 14.95251374544898 50.03350100454329, 14.76611579682913 50.12510193615, 14.77313287978232 50.33873981519478, 14.9659163217016 50.46146035369933, 15.15247868741807 50.37076669861054, 15.1460952369508 50.15644348822862))",951,5088,4137,POINT (14.95932554022515 50.24782077640919)
8452535ffffffff,"POLYGON ((15.46516149457928 48.22233449715758, 15.26742657723571 48.09915422233204, 15.0783578690514 48.19722544216848, 15.0868195997539 48.41757251926955, 15.2837503843942 48.54058419897924, 15.47302160556701 48.44341950938274, 15.46516149457928 48.22233449715758))",211,0,-211,POINT (15.27570899310728 48.32019773391509)
8452ed5ffffffff,"POLYGON ((14.51455524080846 48.48852170489978, 14.31834823870265 48.36641842826032, 14.13195433243023 48.46276160021616, 14.14155367992692 48.68031856399613, 14.33695616894573 48.80224864263308, 14.52356183456283 48.70679696383501, 14.51455524080846 48.48852170489978))",311,0,-311,POINT (14.32776581195842 48.58465818116236)
8452429ffffffff,"POLYGON ((17.64153410775975 50.03588060390831, 17.44559457272725 49.90993178202808, 17.2529380059278 50.00417002250116, 17.25609512366198 50.22340702065113, 17.45124387022801 50.34912627320466, 17.64402430453728 50.25583999105469, 17.64153410775975 50.03588060390831))",16,0,-16,POINT (17.44854422364028 50.12988517181181)
8452e47ffffffff,"POLYGON ((15.74628536208595 45.53510995004991, 15.54321101623034 45.41232657041772, 15.35130075534914 45.51914125038326, 15.36220356418707 45.74785191070114, 15.564472585286 45.87054946166442, 15.75664231391887 45.76462480222466, 15.74628536208595 45.53510995004991))",0,0,0,POINT (15.55397486363201 45.64174362652187)
8463b45ffffffff,"POLYGON ((13.43226956675632 49.69894196124311, 13.23966308183364 49.57802110795478, 13.05735261287505 49.66955892605219, 13.06744404187329 49.88114236204056, 13.25924992460515 50.00186056837186, 13.44176293526183 49.91119972141458, 13.43226956675632 49.69894196124311))",154,2448,2294,POINT (13.24955940500583 49.79026705065242)
8452e93ffffffff,"POLYGON ((13.60606423631224 49.39358458645845, 13.41265594428213 49.27246859399791, 13.22955955969971 49.3651255700717, 13.23966308183364 49.57802110795478, 13.43226956675632 49.69894196124311, 13.61557230349978 49.60716421383571, 13.60606423631224 49.39358458645845))",85,0,-85,POINT (13.42256771201286 49.48603062417715)
84520bbffffffff,"POLYGON ((17.17446312601183 46.63258270191773, 16.97206402731534 46.50775566014036, 16.77759081101344 46.61253464771183, 16.78530310060752 46.84121806301962, 16.98690030625754 46.96592080932998, 17.18158526250724 46.86206695810505, 17.17446312601183 46.63258270191773))",0,0,0,POINT (16.97962089775817 46.73716335521999)
8452cedffffffff,"POLYGON ((11.57348995651303 46.68279427090085, 11.37786202196241 46.56439181811001, 11.197832595793 46.66361174741019, 11.21313586425004 46.88040370211686, 11.40796177207296 46.99869304119743, 11.58828454712698 46.90030568403967, 11.57348995651303 46.68279427090085))",0,0,0,POINT (11.39301267508989 46.78183528674023)
8452e29ffffffff,"POLYGON ((14.74331730491425 45.15300857634919, 14.54069531078776 45.03152300106543, 14.35097573032714 45.13851849036769, 14.36359353937251 45.36613283683646, 14.56540971401806 45.48754648652024, 14.75541210792016 45.38142033036151, 14.74331730491425 45.15300857634919))",0,0,0,POINT (14.55317958995657 45.25983072111062)
8452589ffffffff,"POLYGON ((15.726447856435 50.52664240266608, 15.53306939279974 50.40301469415054, 15.34556817423496 50.49393919828537, 15.35129713667998 50.70757518977707, 15.54388045952245 50.83096844261991, 15.73152791795624 50.74096186094951, 15.726447856435 50.52664240266608))",0,0,0,POINT (15.53858693781515 50.61733776072712)
845252dffffffff,"POLYGON ((16.0133601694297 47.25224267864093, 15.81321134883961 47.12861142106215, 15.62196095050577 47.23028569052263, 15.6306415850506 47.45468358822914, 15.82998567221965 47.57817391548775, 16.02145194927141 47.47740960185108, 16.0133601694297 47.25224267864093))",66,0,-66,POINT (15.82172660045838 47.35371642083328)
84524e5ffffffff,"POLYGON ((16.69743927747622 51.57599512491946, 16.50544556911226 51.45127123923521, 16.31663316373241 51.53964236332865, 16.31970689329685 51.7518037095213, 16.51091447887405 51.8762607722494, 16.69983241639785 51.7888248637498, 16.69743927747622 51.57599512491946))",0,0,0,POINT (16.50829203101283 51.6641246575895)
8452401ffffffff,"POLYGON ((18.0358870403233 50.72770485637693, 17.84114708066933 50.60127574578738, 17.64825435889768 50.69360583264084, 17.64999889917129 50.91140660586706, 17.84395368401158 51.03758483721892, 18.03694711662502 50.94621495438936, 18.0358870403233 50.72770485637693))",0,0,0,POINT (17.84267386327522 50.81979362498132)
8452731ffffffff,"POLYGON ((18.40947457735663 48.75635002756823, 18.2103677141849 48.62956810135378, 18.01480129523412 48.72870050456046, 18.01819920260612 48.95365520613689, 18.21651388643417 49.08024218856738, 18.4122209226465 48.98207160494337, 18.40947457735663 48.75635002756823))",0,0,0,POINT (18.21357721396686 48.85525711781893)
845242dffffffff,"POLYGON ((17.44239263597174 49.689269141526, 17.2458743129228 49.56357541423195, 17.05335319092292 49.65876114842477, 17.05721296824871 49.87869506669134, 17.2529380059278 50.00417002250116, 17.44559457272725 49.90993178202808, 17.44239263597174 49.689269141526))",163,3072,2909,POINT (17.2495318135738 49.78422512721817)
8452cdbffffffff,"POLYGON ((12.27677024680793 48.9768266466744, 12.08426800687539 48.85727259703663, 11.90442947271316 48.95004982453386, 11.91685554923503 49.16152705638382, 12.10855670532263 49.28090200051395, 12.28863085127809 49.18898061929142, 12.27677024680793 48.9768266466744))",0,0,0,POINT (12.09651115878488 49.0694016893828)
84520e3ffffffff,"POLYGON ((17.92995234880551 45.27278657390388, 17.7243532379468 45.14757026102815, 17.52726521873202 45.25742827592489, 17.53554251014271 45.49158122144068, 17.74034310896857 45.61671697693473, 17.93766317703134 45.50778318082542, 17.92995234880551 45.27278657390388))",0,0,0,POINT (17.7324985858112 45.38245915197481)
8452543ffffffff,"POLYGON ((17.41775654987204 48.35058230256798, 17.21852811575289 48.22506152033724, 17.02486273820543 48.32456599763361, 17.03025663929542 48.54865179632252, 17.22868692292806 48.67399360609303, 17.42251952415234 48.57543079857745, 17.41775654987204 48.35058230256798))",0,0,0,POINT (17.22373975530725 48.44986963713449)
8463b11ffffffff,"POLYGON ((12.57518239848203 51.18939962211022, 12.38656452316878 51.06956250927412, 12.20826845063323 51.15565160172898, 12.21840328096232 51.36071605914935, 12.40622830840769 51.48031638372341, 12.58470926104078 51.39509047964398, 12.57518239848203 51.18939962211022))",0,0,0,POINT (12.39648971402735 51.27526846124321)
8452e1dffffffff,"POLYGON ((15.20255834460333 46.53377296909186, 15.00190152403278 46.41127839253903, 14.81207000650716 46.51443257821292, 14.82264851488604 46.73919326340604, 15.02249880054964 46.86157122476934, 15.21257523361022 46.75930751956784, 15.20255834460333 46.53377296909186))",19,24,5,POINT (15.01232561632487 46.63673710758459)
8452e33ffffffff,"POLYGON ((14.03522512924924 46.47616148182176, 13.83582893141438 46.35502541758341, 13.64892519336242 46.45722790213128, 13.66115216714835 46.67969818348165, 13.85974142726328 46.80072196588092, 14.04690876678836 46.69939008436987, 14.03522512924924 46.47616148182176))",44,120,76,POINT (13.84790286762457 46.57817865190609)
8452403ffffffff,"POLYGON ((17.84395368401158 51.03758483721892, 17.64999889917129 50.91140660586706, 17.45786572736959 51.00254701202407, 17.45958833763347 51.21891063353568, 17.65275876499918 51.34483041963937, 17.84498894082715 51.25464673896507, 17.84395368401158 51.03758483721892))",0,0,0,POINT (17.65149958184438 51.12848233027694)
8452ecdffffffff,"POLYGON ((15.05152866132789 47.53228346027795, 14.85290497313833 47.40971286057979, 14.66427456811789 47.50958055837383, 14.67404123359986 47.73112566411191, 14.87185898030942 47.85354945424942, 15.06071406592813 47.75457716144115, 15.05152866132789 47.53228346027795))",0,0,0,POINT (14.86250261833518 47.63195146056702)
8452c3dffffffff,"POLYGON ((11.69391951448895 45.70478537733227, 11.4964336500047 45.58652767193174, 11.31522698843971 45.68884038253552, 11.33119224700027 45.90858669631371, 11.52787627635578 46.02675987564671, 11.70939505541082 45.92527357920319, 11.69391951448895 45.70478537733227))",0,0,0,POINT (11.51225886925895 45.80692856969213)
84525b5ffffffff,"POLYGON ((14.21040592302609 50.3971666533361, 14.01828471615261 50.27534042862812, 13.83460070982143 50.36534732805268, 13.84286100538476 50.57629087871864, 14.03418437098104 50.69789284705953, 14.21804322033256 50.60877717213703, 14.21040592302609 50.3971666533361))",255,3672,3417,POINT (14.02633903558932 50.48695204305281)
8452e07ffffffff,"POLYGON ((14.77883420737826 45.83644874855041, 14.57738703570956 45.71466543076299, 14.38807847235495 45.81958054310378, 14.39994826979085 46.04540441599047, 14.60058880081088 46.16709389203957, 14.79016433640875 46.06305583518534, 14.77883420737826 45.83644874855041))",47,24,-23,POINT (14.58911293147789 45.94118278780341)
8452409ffffffff,"POLYGON ((18.424537399023 50.76204510071249, 18.22963475762753 50.63513706343724, 18.0358870403233 50.72770485637693, 18.03694711662502 50.94621495438936, 18.23106693632888 51.07286923540187, 18.42490752705523 50.9812689679214, 18.424537399023 50.76204510071249))",0,0,0,POINT (18.23047625945764 50.85436945808023)
8452c07ffffffff,"POLYGON ((12.07420814787882 45.7208415795967, 11.87617168922449 45.6021542930865, 11.69391951448895 45.70478537733227, 11.70939505541082 45.92527357920319, 11.90662841595048 46.0438752367082, 12.08918750243738 45.94207665555062, 12.07420814787882 45.7208415795967))",0,0,0,POINT (11.89150652586564 45.82330176115017)
8452553ffffffff,"POLYGON ((17.24196328039541 49.34222406636063, 17.04488059379107 49.21679537718313, 16.85250648487858 49.3129239136505, 16.85706607609169 49.53354034332185, 17.05335319092292 49.65876114842477, 17.2458743129228 49.56357541423195, 17.24196328039541 49.34222406636063))",308,648,340,POINT (17.0492431244875 49.43812684403981)
8452e09ffffffff,"POLYGON ((15.564472585286 45.87054946166442, 15.36220356418707 45.74785191070114, 15.17097546245615 45.85343795353632, 15.18176002394541 46.0808336590649, 15.3832231457124 46.20343485354336, 15.57470577221775 46.098739246855, 15.564472585286 45.87054946166442))",65,24,-41,POINT (15.37284384049732 45.97595136321253)
8452e5dffffffff,"POLYGON ((16.1711852581879 46.24030052909045, 15.96897130652209 46.11677397728871, 15.77655343203132 46.22180139623877, 15.78611090964716 46.44945364376447, 15.98751995618991 46.57287077566838, 16.18017458199434 46.46874760398104, 16.1711852581879 46.24030052909045))",0,0,0,POINT (15.97837898371846 46.34513759208569)
8452e55ffffffff,"POLYGON ((15.77655343203132 46.22180139623877, 15.57470577221775 46.098739246855, 15.3832231457124 46.20343485354336, 15.39334306395807 46.43029773063689, 15.59438502097225 46.5532518719807, 15.78611090964716 46.44945364376447, 15.77655343203132 46.22180139623877))",37,0,-37,POINT (15.58467603859085 46.32630825724055)
8452ce9ffffffff,"POLYGON ((11.78364121345884 47.01902269711525, 11.58828454712698 46.90030568403967, 11.40796177207296 46.99869304119743, 11.42271018916921 47.21496125693625, 11.6172641566468 47.33355498685618, 11.79787049231783 47.23600588619126, 11.78364121345884 47.01902269711525))",0,0,0,POINT (11.6028756403373 47.11722718823508)
8452e69ffffffff,"POLYGON ((15.71358956300275 44.84291834259825, 15.50930717184191 44.72045792992293, 15.31700187491776 44.82939111804495, 15.32870141216102 45.05990584100475, 15.53217947593076 45.18230322656909, 15.72476057037727 45.07425165813282, 15.71358956300275 44.84291834259825))",0,0,0,POINT (15.52087870019627 44.95167863247299)
8463b5bffffffff,"POLYGON ((13.68415825534554 51.29200359345548, 13.49442627021384 51.17087087221623, 13.31315072694855 51.25757336661759, 13.32144061631331 51.46452804021303, 13.51037928334171 51.58541622589843, 13.6918192896352 51.49959574370557, 13.68415825534554 51.29200359345548))",0,0,0,POINT (13.50250112008616 51.37848028757625)
845209bffffffff,"POLYGON ((17.98862741988502 47.36442453565547, 17.7870049777038 47.2384242746099, 17.59124489573929 47.34166280488699, 17.59692434208563 47.56995845893565, 17.7977490120218 47.69580875022921, 17.99369013573139 47.59351579595936, 17.98862741988502 47.36442453565547))",0,0,0,POINT (17.79251786976717 47.46745368662283)
8452cd9ffffffff,"POLYGON ((12.44575165772092 48.67035808686525, 12.25244715979168 48.55063264033105, 12.07182611241976 48.64451775663391, 12.08426800687539 48.85727259703663, 12.27677024680793 48.9768266466744, 12.45763084590556 48.88379911472869, 12.44575165772092 48.67035808686525))",0,0,0,POINT (12.26470940499028 48.76404295779258)
8452405ffffffff,"POLYGON ((17.83937094452323 50.3820339453972, 17.64402430453728 50.25583999105469, 17.45124387022801 50.34912627320466, 17.4536958028434 50.56765215160785, 17.64825435889768 50.69360583264084, 17.84114708066933 50.60127574578738, 17.83937094452323 50.3820339453972))",34,0,-34,POINT (17.64626360906175 50.47508269794873)
8452085ffffffff,"POLYGON ((17.74034310896857 45.61671697693473, 17.53554251014271 45.49158122144068, 17.33908904195511 45.60015613119585, 17.34720757255654 45.83294467503047, 17.55120854408232 45.95798850711154, 17.74788883382842 45.85033847550868, 17.74034310896857 45.61671697693473))",0,0,0,POINT (17.54352295365517 45.7251030246428)
8452c21ffffffff,"POLYGON ((11.6462248363717 45.0399207177981, 11.44770320580428 44.92195118804971, 11.26609432409241 45.02622736035654, 11.28267877312797 45.24765631426344, 11.48039981650361 45.36556151363502, 11.66233522043954 45.26210450524967, 11.6462248363717 45.0399207177981))",0,0,0,POINT (11.46415658805278 45.1440345155718)
8463b0dffffffff,"POLYGON ((12.88592561546076 49.97157075613841, 12.69452279708974 49.85128802277058, 12.51400755715255 49.94148498267251, 12.52468770282491 50.15109813966056, 12.71529157416401 50.27117325466318, 12.89601219041193 50.18184449276863, 12.88592561546076 49.97157075613841))",95,552,457,POINT (12.70500617921831 50.06155507451464)
8463b13ffffffff,"POLYGON ((12.40622830840769 51.48031638372341, 12.21840328096232 51.36071605914935, 12.04092463078185 51.44574513062259, 12.05108728871871 51.64951593277933, 12.23812133795897 51.76887329488876, 12.41578160825105 51.6847042020387, 12.40622830840769 51.48031638372341))",0,0,0,POINT (12.22835381954835 51.56512396694011)
8452595ffffffff,"POLYGON ((14.98438030912521 51.0982715878132, 14.79288181233786 50.97556994773355, 14.60790341511673 51.06400559912964, 14.61427498452137 51.27423962045227, 14.80497994607325 51.39669533595996, 14.99010480406706 51.30916451660867, 14.98438030912521 51.0982715878132))",0,0,0,POINT (14.79903649150199 51.18647704373564)
8452527ffffffff,"POLYGON ((15.44010879299494 47.55514734233844, 15.24111603227377 47.4321185737714, 15.05152866132789 47.53228346027795, 15.06071406592813 47.75457716144115, 15.25890141372001 47.87745733073862, 15.44870683641405 47.77819463175013, 15.44010879299494 47.55514734233844))",0,0,0,POINT (15.250131795516 47.65511082560605)
8452c1bffffffff,"POLYGON ((12.53964684443858 47.06010454467454, 12.34327325904782 46.94052295111225, 12.16087735648035 47.03949271381374, 12.17458079994717 47.25719555436152, 12.37014959176329 47.37665086649758, 12.55281781318292 47.2785317601805, 12.53964684443858 47.06010454467454))",0,0,0,POINT (12.35681744074248 47.15888840231268)
8452581ffffffff,"POLYGON ((15.34556817423496 50.49393919828537, 15.15247868741807 50.37076669861054, 14.9659163217016 50.46146035369933, 14.97228785759575 50.67441705716768, 15.16458123469021 50.79735770498571, 15.35129713667998 50.70757518977707, 15.34556817423496 50.49393919828537))",0,0,0,POINT (15.15864008270001 50.58440565098535)
8452e9dffffffff,"POLYGON ((13.95592164962118 48.77550585190786, 13.76090663140903 48.65402304688897, 13.57625826610752 48.748947273807, 13.5864086567246 48.96447304135813, 13.780619836115 49.08577643044956, 13.96548245765065 48.99173539361099, 13.95592164962118 48.77550585190786))",0,0,0,POINT (13.77087243436951 48.87022302426541)
8463b1bffffffff,"POLYGON ((12.7729205377927 51.51511713442356, 12.58470926104078 51.39509047964398, 12.40622830840769 51.48031638372341, 12.41578160825105 51.6847042020387, 12.60320151497835 51.80448530162423, 12.78185739251348 51.72012553192349, 12.7729205377927 51.51511713442356))",0,0,0,POINT (12.59404851952974 51.60011971895694)
8452733ffffffff,"POLYGON ((18.21651388643417 49.08024218856738, 18.01819920260612 48.95365520613689, 17.82334474716705 49.05154763565872, 17.82666678465199 49.27506948076003, 18.02418942568787 49.40145244362969, 18.21918013511896 49.30451969635364, 18.21651388643417 49.08024218856738))",0,0,0,POINT (18.02132779108469 49.1779070355678)
8452c49ffffffff,"POLYGON ((13.78515360103078 45.45640047488491, 13.58426366008328 45.33588323818391, 13.39720989074883 45.44099277969917, 13.41075464510269 45.6657649706687, 13.61083853081036 45.78620200818823, 13.79818190019767 45.68194954829485, 13.78515360103078 45.45640047488491))",0,0,0,POINT (13.59767027430108 45.56133640215416)
8452599ffffffff,"POLYGON ((15.55843592464176 51.46768103425197, 15.36716427373798 51.34432769017525, 15.1811014781661 51.43206746177631, 15.18617994292495 51.64224736527548, 15.37666130997779 51.76534253421202, 15.56285242986729 51.67851749564216, 15.55843592464176 51.46768103425197))",0,0,0,POINT (15.37201964239218 51.55518531338001)
8452737ffffffff,"POLYGON ((18.01480129523412 48.72870050456046, 17.81590078774108 48.60240221054889, 17.62119442668449 48.7012490669367, 17.62523854829848 48.92544196296213, 17.82334474716705 49.05154763565872, 18.01819920260612 48.95365520613689, 18.01480129523412 48.72870050456046))",0,0,0,POINT (17.81975685294944 48.82732401556668)
8463861ffffffff,"POLYGON ((11.67703155854326 51.41140113733469, 11.49002273254512 51.29264474907761, 11.31457051194069 51.37728219474438, 11.32593036420472 51.57982953962009, 11.51214954366279 51.69834804771283, 11.68779642119313 51.61455845778001, 11.67703155854326 51.41140113733469))",0,0,0,POINT (11.50117442014827 51.49582069433075)
8452ee1ffffffff,"POLYGON ((14.06956562904271 47.14399978682161, 13.87134593730287 47.02265116955343, 13.6849108820339 47.12280575904386, 13.69644523855445 47.34343490257684, 13.89385821376823 47.4646509699236, 14.08054162486198 47.36537266446189, 14.06956562904271 47.14399978682161))",0,0,0,POINT (13.88271774429658 47.24396216976762)
845253bffffffff,"POLYGON ((15.87426168244207 48.9111005594267, 15.6774788294733 48.78734862313457, 15.48801625021179 48.88360153754108, 15.49515437184684 49.1026915910852, 15.69113577127262 49.22625341667212, 15.88077851462087 49.13091730864856, 15.87426168244207 48.9111005594267))",527,240,-287,POINT (15.68442738103046 49.0071374317505)
84525e9ffffffff,"POLYGON ((15.89308983959867 49.56851595094277, 15.69760586258231 49.44469328294394, 15.50872128668128 49.53885311460104, 15.51515374745965 49.75591821473412, 15.7098386597691 49.87953197374048, 15.89888816456631 49.7862914293493, 15.89308983959867 49.56851595094277))",1241,432,-809,POINT (15.7038395298422 49.66245383453013)
84520b3ffffffff,"POLYGON ((16.77759081101344 46.61253464771183, 16.5755029073641 46.48818110451419, 16.38193237408269 46.59263119029047, 16.3902293255425 46.82051927006911, 16.59151400823969 46.94475010166958, 16.78530310060752 46.84121806301962, 16.77759081101344 46.61253464771183))",0,0,0,POINT (16.5836445012939 46.71678809807714)
