,activity,locality,traveling,domestic,date,day,month,year,period
4660,False,Wien,False,True,1264-03-25,25,3,1264,3
4661,False,Wien,False,True,1264-03-26,26,3,1264,3
4662,False,Wien,False,True,1264-03-27,27,3,1264,3
4663,False,Wien,False,True,1264-03-28,28,3,1264,3
4664,False,Wien,False,True,1264-03-29,29,3,1264,3
4665,False,Wien,False,True,1264-03-30,30,3,1264,3
4666,False,Wien,False,True,1264-03-31,31,3,1264,3
4667,False,Wien,False,True,1264-04-01,1,4,1264,3
4668,False,Wien,False,True,1264-04-02,2,4,1264,3
4669,False,Wien,False,True,1264-04-03,3,4,1264,3
4670,False,Wien,False,True,1264-04-04,4,4,1264,3
4671,False,Wien,False,True,1264-04-05,5,4,1264,3
4672,False,Wien,False,True,1264-04-06,6,4,1264,3
4673,False,Wien,False,True,1264-04-07,7,4,1264,3
4674,False,Wien,False,True,1264-04-08,8,4,1264,3
4675,False,Wien,True,True,1264-04-09,9,4,1264,3
4676,False,False,True,True,1264-04-10,10,4,1264,3
4677,False,False,True,True,1264-04-11,11,4,1264,3
4678,False,False,True,True,1264-04-12,12,4,1264,3
4679,False,False,True,True,1264-04-13,13,4,1264,3
4680,False,False,True,True,1264-04-14,14,4,1264,3
4681,False,False,True,True,1264-04-15,15,4,1264,3
4682,False,False,True,True,1264-04-16,16,4,1264,3
4683,False,False,True,True,1264-04-17,17,4,1264,3
4684,False,False,True,True,1264-04-18,18,4,1264,3
4685,False,Písek,False,True,1264-04-19,19,4,1264,3
4686,False,Písek,False,True,1264-04-20,20,4,1264,3
4687,False,Písek,False,True,1264-04-21,21,4,1264,3
4688,False,Písek,False,True,1264-04-22,22,4,1264,3
4689,False,Písek,False,True,1264-04-23,23,4,1264,3
4690,False,Písek,False,True,1264-04-24,24,4,1264,3
4691,False,Písek,False,True,1264-04-25,25,4,1264,3
4692,False,Písek,False,True,1264-04-26,26,4,1264,3
4693,False,Písek,False,True,1264-04-27,27,4,1264,3
4694,False,Písek,False,True,1264-04-28,28,4,1264,3
4695,False,Písek,False,True,1264-04-29,29,4,1264,3
4696,False,Písek,False,True,1264-04-30,30,4,1264,3
4697,False,Písek,False,True,1264-05-01,1,5,1264,3
4698,False,Písek,False,True,1264-05-02,2,5,1264,3
4699,False,Písek,False,True,1264-05-03,3,5,1264,3
4700,False,Písek,False,True,1264-05-04,4,5,1264,3
4701,False,Písek,False,True,1264-05-05,5,5,1264,3
4702,False,Písek,False,True,1264-05-06,6,5,1264,3
4703,False,Písek,False,True,1264-05-07,7,5,1264,3
4704,False,Písek,False,True,1264-05-08,8,5,1264,3
4705,False,Písek,False,True,1264-05-09,9,5,1264,3
4706,False,Písek,False,True,1264-05-10,10,5,1264,3
4707,False,Písek,False,True,1264-05-11,11,5,1264,3
4708,True,Písek,False,False,1264-05-12,12,5,1264,3
4709,False,Písek,False,False,1264-05-13,13,5,1264,3
4710,False,Písek,False,False,1264-05-14,14,5,1264,3
4711,False,Písek,False,False,1264-05-15,15,5,1264,3
4712,False,Písek,False,False,1264-05-16,16,5,1264,3
4713,False,Písek,False,False,1264-05-17,17,5,1264,3
4714,False,Písek,False,False,1264-05-18,18,5,1264,3
4715,False,Písek,False,False,1264-05-19,19,5,1264,3
4716,False,Písek,False,False,1264-05-20,20,5,1264,3
4717,False,Písek,False,False,1264-05-21,21,5,1264,3
4718,False,Písek,False,False,1264-05-22,22,5,1264,3
4719,False,Písek,False,False,1264-05-23,23,5,1264,3
4720,False,Písek,False,False,1264-05-24,24,5,1264,3
4721,False,Písek,False,False,1264-05-25,25,5,1264,3
4722,False,Písek,False,False,1264-05-26,26,5,1264,3
4723,False,Písek,False,False,1264-05-27,27,5,1264,3
4724,False,Písek,False,False,1264-05-28,28,5,1264,3
4725,False,Písek,False,False,1264-05-29,29,5,1264,3
4726,False,Písek,False,False,1264-05-30,30,5,1264,3
4727,False,Písek,False,False,1264-05-31,31,5,1264,3
4728,False,Písek,False,False,1264-06-01,1,6,1264,3
4729,False,Písek,False,False,1264-06-02,2,6,1264,3
4730,False,Písek,False,False,1264-06-03,3,6,1264,3
4731,False,Písek,False,False,1264-06-04,4,6,1264,3
4732,False,Písek,False,False,1264-06-05,5,6,1264,3
4733,False,Písek,False,False,1264-06-06,6,6,1264,3
4734,False,Písek,False,False,1264-06-07,7,6,1264,3
4735,False,Písek,False,False,1264-06-08,8,6,1264,3
4736,False,Písek,False,False,1264-06-09,9,6,1264,3
4737,False,Písek,False,False,1264-06-10,10,6,1264,3
4738,False,Písek,False,False,1264-06-11,11,6,1264,3
4739,False,Písek,False,False,1264-06-12,12,6,1264,3
4740,False,Písek,False,False,1264-06-13,13,6,1264,3
4741,False,Písek,False,False,1264-06-14,14,6,1264,3
4742,False,Písek,False,False,1264-06-15,15,6,1264,3
4743,False,Písek,False,False,1264-06-16,16,6,1264,3
4744,False,Písek,False,False,1264-06-17,17,6,1264,3
4745,False,Písek,False,False,1264-06-18,18,6,1264,3
4746,False,Písek,False,False,1264-06-19,19,6,1264,3
4747,False,Písek,False,False,1264-06-20,20,6,1264,3
4748,False,Písek,False,False,1264-06-21,21,6,1264,3
4749,False,Písek,False,False,1264-06-22,22,6,1264,3
4750,False,Písek,False,False,1264-06-23,23,6,1264,3
4751,False,Písek,False,False,1264-06-24,24,6,1264,3
4752,False,Písek,False,False,1264-06-25,25,6,1264,3
4753,False,Písek,False,False,1264-06-26,26,6,1264,3
4754,False,Písek,False,False,1264-06-27,27,6,1264,3
4755,False,Písek,False,False,1264-06-28,28,6,1264,3
4756,False,Písek,False,False,1264-06-29,29,6,1264,3
4757,False,Písek,False,False,1264-06-30,30,6,1264,3
4758,False,Písek,False,False,1264-07-01,1,7,1264,3
4759,False,Písek,False,False,1264-07-02,2,7,1264,3
4760,False,Písek,False,False,1264-07-03,3,7,1264,3
4761,False,Písek,False,False,1264-07-04,4,7,1264,3
4762,False,Písek,False,False,1264-07-05,5,7,1264,3
4763,False,Písek,False,False,1264-07-06,6,7,1264,3
4764,False,Písek,False,False,1264-07-07,7,7,1264,3
4765,False,Písek,False,False,1264-07-08,8,7,1264,3
4766,False,Písek,False,False,1264-07-09,9,7,1264,3
4767,False,Písek,False,False,1264-07-10,10,7,1264,3
4768,False,Písek,False,False,1264-07-11,11,7,1264,3
4769,False,Písek,False,False,1264-07-12,12,7,1264,3
4770,False,Písek,False,False,1264-07-13,13,7,1264,3
4771,False,Písek,False,False,1264-07-14,14,7,1264,3
4772,False,Písek,False,False,1264-07-15,15,7,1264,3
4773,False,Písek,False,False,1264-07-16,16,7,1264,3
4774,True,Písek,False,True,1264-07-17,17,7,1264,3
4775,False,Písek,False,True,1264-07-18,18,7,1264,3
4776,False,Písek,False,True,1264-07-19,19,7,1264,3
4777,False,Písek,False,True,1264-07-20,20,7,1264,3
4778,False,Písek,False,True,1264-07-21,21,7,1264,3
4779,False,Písek,False,True,1264-07-22,22,7,1264,3
4780,False,Písek,False,True,1264-07-23,23,7,1264,3
4781,False,Písek,False,True,1264-07-24,24,7,1264,3
4782,False,Písek,False,True,1264-07-25,25,7,1264,3
4783,False,Písek,False,True,1264-07-26,26,7,1264,3
4784,False,Písek,False,True,1264-07-27,27,7,1264,3
4785,False,Písek,False,True,1264-07-28,28,7,1264,3
4786,False,Písek,False,True,1264-07-29,29,7,1264,3
4787,False,Písek,False,True,1264-07-30,30,7,1264,3
4788,False,Písek,False,True,1264-07-31,31,7,1264,3
4789,False,Písek,False,True,1264-08-01,1,8,1264,3
4790,False,Písek,False,True,1264-08-02,2,8,1264,3
4791,False,Písek,False,True,1264-08-03,3,8,1264,3
4792,False,Písek,False,True,1264-08-04,4,8,1264,3
4793,False,Písek,False,True,1264-08-05,5,8,1264,3
4794,False,Písek,False,True,1264-08-06,6,8,1264,3
4795,False,Písek,False,True,1264-08-07,7,8,1264,3
4796,False,Písek,False,True,1264-08-08,8,8,1264,3
4797,False,Písek,False,True,1264-08-09,9,8,1264,3
4798,False,Písek,False,True,1264-08-10,10,8,1264,3
4799,False,Písek,False,True,1264-08-11,11,8,1264,3
4800,False,Písek,False,True,1264-08-12,12,8,1264,3
4801,False,Písek,False,True,1264-08-13,13,8,1264,3
4802,False,Písek,False,True,1264-08-14,14,8,1264,3
4803,False,Písek,False,True,1264-08-15,15,8,1264,3
4804,False,Písek,False,True,1264-08-16,16,8,1264,3
4805,False,Písek,False,True,1264-08-17,17,8,1264,3
4806,False,Písek,False,True,1264-08-18,18,8,1264,3
4807,False,Písek,False,True,1264-08-19,19,8,1264,3
4808,False,Písek,False,True,1264-08-20,20,8,1264,3
4809,False,Písek,True,True,1264-08-21,21,8,1264,3
4810,False,False,True,True,1264-08-22,22,8,1264,3
4811,False,False,True,True,1264-08-23,23,8,1264,3
4812,False,False,True,True,1264-08-24,24,8,1264,3
4813,False,Praha,False,True,1264-08-25,25,8,1264,3
4814,False,Praha,False,True,1264-08-26,26,8,1264,3
4815,False,Praha,False,True,1264-08-27,27,8,1264,3
4816,False,Praha,False,True,1264-08-28,28,8,1264,3
4817,False,Praha,False,True,1264-08-29,29,8,1264,3
4818,False,Praha,False,True,1264-08-30,30,8,1264,3
4819,False,Praha,False,True,1264-08-31,31,8,1264,3
4820,False,Praha,False,True,1264-09-01,1,9,1264,3
4821,False,Praha,False,True,1264-09-02,2,9,1264,3
4822,False,Praha,False,True,1264-09-03,3,9,1264,3
4823,False,Praha,False,True,1264-09-04,4,9,1264,3
4824,False,Praha,False,True,1264-09-05,5,9,1264,3
4825,False,Praha,False,True,1264-09-06,6,9,1264,3
4826,False,Praha,False,True,1264-09-07,7,9,1264,3
4827,False,Praha,False,True,1264-09-08,8,9,1264,3
4828,False,Praha,False,True,1264-09-09,9,9,1264,3
4829,False,Praha,False,True,1264-09-10,10,9,1264,3
4830,False,Praha,False,True,1264-09-11,11,9,1264,3
4831,False,Praha,False,True,1264-09-12,12,9,1264,3
4832,False,Praha,False,True,1264-09-13,13,9,1264,3
4833,False,Praha,False,True,1264-09-14,14,9,1264,3
4834,False,Praha,False,True,1264-09-15,15,9,1264,3
4835,False,Praha,False,True,1264-09-16,16,9,1264,3
4836,False,Praha,False,True,1264-09-17,17,9,1264,3
4837,False,Praha,False,True,1264-09-18,18,9,1264,3
4838,False,Praha,False,True,1264-09-19,19,9,1264,3
4839,False,Praha,False,True,1264-09-20,20,9,1264,3
4840,False,Praha,False,True,1264-09-21,21,9,1264,3
4841,False,Praha,False,True,1264-09-22,22,9,1264,3
4842,False,Praha,False,True,1264-09-23,23,9,1264,3
4843,False,Praha,False,True,1264-09-24,24,9,1264,3
4844,False,Praha,False,True,1264-09-25,25,9,1264,3
4845,False,Praha,False,True,1264-09-26,26,9,1264,3
4846,False,Praha,False,True,1264-09-27,27,9,1264,3
4847,True,Praha,True,True,1264-09-28,28,9,1264,3
4848,False,False,True,True,1264-09-29,29,9,1264,3
4849,True,Čáslav,True,True,1264-09-30,30,9,1264,3
4850,False,False,True,True,1264-10-01,1,10,1264,3
4851,False,False,True,True,1264-10-02,2,10,1264,3
4852,False,False,True,True,1264-10-03,3,10,1264,3
4853,False,False,True,True,1264-10-04,4,10,1264,3
4854,True,Pottendorf,True,True,1264-10-05,5,10,1264,3
4855,False,False,True,True,1264-10-06,6,10,1264,3
4856,False,False,True,True,1264-10-07,7,10,1264,3
4857,False,False,True,True,1264-10-08,8,10,1264,3
4858,False,False,True,True,1264-10-09,9,10,1264,3
4859,False,False,True,True,1264-10-10,10,10,1264,3
4860,False,False,True,True,1264-10-11,11,10,1264,3
4861,False,False,True,True,1264-10-12,12,10,1264,3
4862,False,False,True,True,1264-10-13,13,10,1264,3
4863,True,Praha,False,True,1264-10-14,14,10,1264,3
4864,False,Praha,False,True,1264-10-15,15,10,1264,3
4865,False,Praha,True,True,1264-10-16,16,10,1264,3
4866,False,False,True,True,1264-10-17,17,10,1264,3
4867,False,False,True,True,1264-10-18,18,10,1264,3
4868,False,False,True,True,1264-10-19,19,10,1264,3
4869,False,Písek,False,True,1264-10-20,20,10,1264,3
4870,False,Písek,False,True,1264-10-21,21,10,1264,3
4871,True,Písek,False,True,1264-10-22,22,10,1264,3
4872,False,Písek,False,True,1264-10-23,23,10,1264,3
4873,False,Písek,False,True,1264-10-24,24,10,1264,3
4874,False,Písek,False,True,1264-10-25,25,10,1264,3
4875,False,Písek,True,True,1264-10-26,26,10,1264,3
4876,False,False,True,True,1264-10-27,27,10,1264,3
4877,False,False,True,True,1264-10-28,28,10,1264,3
4878,False,False,True,True,1264-10-29,29,10,1264,3
4879,False,False,True,True,1264-10-30,30,10,1264,3
4880,False,False,True,True,1264-10-31,31,10,1264,3
4881,False,False,True,True,1264-11-01,1,11,1264,3
4882,False,False,True,True,1264-11-02,2,11,1264,3
4883,False,False,True,True,1264-11-03,3,11,1264,3
4884,False,False,True,True,1264-11-04,4,11,1264,3
4885,False,False,True,True,1264-11-05,5,11,1264,3
4886,False,False,True,True,1264-11-06,6,11,1264,3
4887,False,False,True,True,1264-11-07,7,11,1264,3
4888,False,Olomouc,False,True,1264-11-08,8,11,1264,3
4889,False,Olomouc,False,True,1264-11-09,9,11,1264,3
4890,False,Olomouc,False,True,1264-11-10,10,11,1264,3
4891,True,Olomouc,False,False,1264-11-11,11,11,1264,3
4892,False,Olomouc,False,False,1264-11-12,12,11,1264,3
4893,True,Olomouc,False,True,1264-11-13,13,11,1264,3
4894,False,Olomouc,False,True,1264-11-14,14,11,1264,3
4895,False,Olomouc,False,True,1264-11-15,15,11,1264,3
4896,False,Olomouc,False,True,1264-11-16,16,11,1264,3
4897,False,Olomouc,False,True,1264-11-17,17,11,1264,3
4898,False,Olomouc,False,True,1264-11-18,18,11,1264,3
4899,False,Olomouc,False,True,1264-11-19,19,11,1264,3
4900,False,Olomouc,False,True,1264-11-20,20,11,1264,3
4901,False,Olomouc,False,True,1264-11-21,21,11,1264,3
4902,False,Olomouc,False,True,1264-11-22,22,11,1264,3
4903,False,Olomouc,False,True,1264-11-23,23,11,1264,3
4904,False,Olomouc,False,True,1264-11-24,24,11,1264,3
4905,False,Olomouc,False,True,1264-11-25,25,11,1264,3
4906,False,Olomouc,False,True,1264-11-26,26,11,1264,3
4907,False,Olomouc,True,True,1264-11-27,27,11,1264,3
4908,False,False,True,True,1264-11-28,28,11,1264,3
4909,False,False,True,True,1264-11-29,29,11,1264,3
4910,False,Brno,False,True,1264-11-30,30,11,1264,3
4911,False,Brno,False,True,1264-12-01,1,12,1264,3
4912,False,Brno,False,True,1264-12-02,2,12,1264,3
4913,False,Brno,False,True,1264-12-03,3,12,1264,3
4914,False,Brno,False,True,1264-12-04,4,12,1264,3
4915,False,Brno,False,True,1264-12-05,5,12,1264,3
4916,False,Brno,False,True,1264-12-06,6,12,1264,3
4917,False,Brno,False,True,1264-12-07,7,12,1264,3
4918,False,Brno,False,True,1264-12-08,8,12,1264,3
4919,False,Brno,False,True,1264-12-09,9,12,1264,3
4920,False,Brno,False,True,1264-12-10,10,12,1264,3
4921,False,Brno,False,True,1264-12-11,11,12,1264,3
4922,False,Brno,False,True,1264-12-12,12,12,1264,3
4923,False,Brno,False,True,1264-12-13,13,12,1264,3
4924,True,Brno,False,True,1264-12-14,14,12,1264,3
4925,False,Brno,False,True,1264-12-15,15,12,1264,3
4926,False,Brno,False,True,1264-12-16,16,12,1264,3
4927,False,Brno,False,True,1264-12-17,17,12,1264,3
4928,False,Brno,True,True,1264-12-18,18,12,1264,3
4929,False,False,True,True,1264-12-19,19,12,1264,3
4930,False,False,True,True,1264-12-20,20,12,1264,3
4931,False,False,True,True,1264-12-21,21,12,1264,3
4932,False,False,True,True,1264-12-22,22,12,1264,3
4933,False,False,True,True,1264-12-23,23,12,1264,3
4934,False,False,True,True,1264-12-24,24,12,1264,3
4935,False,False,True,True,1264-12-25,25,12,1264,3
4936,False,False,True,True,1264-12-26,26,12,1264,3
4937,False,False,True,True,1264-12-27,27,12,1264,3
4938,False,Praha,False,True,1264-12-28,28,12,1264,3
4939,False,Praha,False,True,1264-12-29,29,12,1264,3
4940,False,Praha,False,True,1264-12-30,30,12,1264,3
4941,False,Praha,False,True,1264-12-31,31,12,1264,3
4942,True,Praha,False,False,1265-01-01,1,1,1265,3
4943,False,Praha,False,False,1265-01-02,2,1,1265,3
4944,False,Praha,False,False,1265-01-03,3,1,1265,3
4945,False,Praha,False,False,1265-01-04,4,1,1265,3
4946,False,Praha,False,False,1265-01-05,5,1,1265,3
4947,False,Praha,False,False,1265-01-06,6,1,1265,3
4948,False,Praha,False,False,1265-01-07,7,1,1265,3
4949,False,Praha,False,False,1265-01-08,8,1,1265,3
4950,False,Praha,False,False,1265-01-09,9,1,1265,3
4951,False,Praha,False,False,1265-01-10,10,1,1265,3
4952,False,Praha,False,False,1265-01-11,11,1,1265,3
4953,False,Praha,False,False,1265-01-12,12,1,1265,3
4954,False,Praha,False,False,1265-01-13,13,1,1265,3
4955,False,Praha,False,False,1265-01-14,14,1,1265,3
4956,False,Praha,False,False,1265-01-15,15,1,1265,3
4957,False,Praha,False,False,1265-01-16,16,1,1265,3
4958,False,Praha,False,False,1265-01-17,17,1,1265,3
4959,False,Praha,False,False,1265-01-18,18,1,1265,3
4960,False,Praha,False,False,1265-01-19,19,1,1265,3
4961,False,Praha,False,False,1265-01-20,20,1,1265,3
4962,False,Praha,False,False,1265-01-21,21,1,1265,3
4963,False,Praha,False,False,1265-01-22,22,1,1265,3
4964,False,Praha,False,False,1265-01-23,23,1,1265,3
4965,False,Praha,False,False,1265-01-24,24,1,1265,3
4966,False,Praha,False,False,1265-01-25,25,1,1265,3
4967,False,Praha,False,False,1265-01-26,26,1,1265,3
4968,False,Praha,False,False,1265-01-27,27,1,1265,3
4969,False,Praha,False,False,1265-01-28,28,1,1265,3
4970,False,Praha,False,False,1265-01-29,29,1,1265,3
4971,False,Praha,False,False,1265-01-30,30,1,1265,3
4972,False,Praha,False,False,1265-01-31,31,1,1265,3
4973,False,Praha,False,False,1265-02-01,1,2,1265,3
4974,True,Praha,False,False,1265-02-02,2,2,1265,3
4975,True,Praha,False,True,1265-02-03,3,2,1265,3
4976,False,Praha,False,True,1265-02-04,4,2,1265,3
4977,False,Praha,False,True,1265-02-05,5,2,1265,3
4978,False,Praha,False,True,1265-02-06,6,2,1265,3
4979,False,Praha,False,True,1265-02-07,7,2,1265,3
4980,False,Praha,False,True,1265-02-08,8,2,1265,3
4981,False,Praha,False,True,1265-02-09,9,2,1265,3
4982,False,Praha,False,True,1265-02-10,10,2,1265,3
4983,False,Praha,False,True,1265-02-11,11,2,1265,3
4984,False,Praha,False,True,1265-02-12,12,2,1265,3
4985,False,Praha,False,True,1265-02-13,13,2,1265,3
4986,False,Praha,False,True,1265-02-14,14,2,1265,3
4987,False,Praha,False,True,1265-02-15,15,2,1265,3
4988,False,Praha,True,True,1265-02-16,16,2,1265,3
4989,False,False,True,True,1265-02-17,17,2,1265,3
4990,False,False,True,True,1265-02-18,18,2,1265,3
4991,False,False,True,True,1265-02-19,19,2,1265,3
4992,False,False,True,True,1265-02-20,20,2,1265,3
4993,False,False,True,True,1265-02-21,21,2,1265,3
4994,False,False,True,True,1265-02-22,22,2,1265,3
4995,False,False,True,True,1265-02-23,23,2,1265,3
4996,False,False,True,True,1265-02-24,24,2,1265,3
4997,False,False,True,True,1265-02-25,25,2,1265,3
4998,False,False,True,True,1265-02-26,26,2,1265,3
4999,False,False,True,True,1265-02-27,27,2,1265,3
5000,False,Wien,False,True,1265-02-28,28,2,1265,3
5001,False,Wien,False,True,1265-03-01,1,3,1265,3
5002,False,Wien,False,True,1265-03-02,2,3,1265,3
5003,False,Wien,False,True,1265-03-03,3,3,1265,3
5004,False,Wien,False,True,1265-03-04,4,3,1265,3
5005,False,Wien,False,True,1265-03-05,5,3,1265,3
5006,False,Wien,False,True,1265-03-06,6,3,1265,3
5007,False,Wien,False,True,1265-03-07,7,3,1265,3
5008,False,Wien,False,True,1265-03-08,8,3,1265,3
5009,False,Wien,False,True,1265-03-09,9,3,1265,3
5010,False,Wien,False,True,1265-03-10,10,3,1265,3
5011,False,Wien,False,True,1265-03-11,11,3,1265,3
5012,False,Wien,False,True,1265-03-12,12,3,1265,3
5013,True,Wien,False,False,1265-03-13,13,3,1265,3
5014,False,Wien,False,False,1265-03-14,14,3,1265,3
5015,False,Wien,False,False,1265-03-15,15,3,1265,3
5016,False,Wien,False,False,1265-03-16,16,3,1265,3
5017,False,Wien,False,False,1265-03-17,17,3,1265,3
5018,False,Wien,False,False,1265-03-18,18,3,1265,3
5019,False,Wien,False,False,1265-03-19,19,3,1265,3
5020,False,Wien,False,False,1265-03-20,20,3,1265,3
5021,False,Wien,False,False,1265-03-21,21,3,1265,3
5022,False,Wien,False,False,1265-03-22,22,3,1265,3
5023,False,Wien,False,False,1265-03-23,23,3,1265,3
5024,False,Wien,False,False,1265-03-24,24,3,1265,3
5025,False,Wien,False,False,1265-03-25,25,3,1265,3
5026,False,Wien,False,False,1265-03-26,26,3,1265,3
5027,False,Wien,False,False,1265-03-27,27,3,1265,3
5028,False,Wien,False,False,1265-03-28,28,3,1265,3
5029,False,Wien,False,False,1265-03-29,29,3,1265,3
5030,False,Wien,False,False,1265-03-30,30,3,1265,3
5031,False,Wien,False,False,1265-03-31,31,3,1265,3
5032,False,Wien,False,False,1265-04-01,1,4,1265,3
5033,False,Wien,False,False,1265-04-02,2,4,1265,3
5034,False,Wien,False,False,1265-04-03,3,4,1265,3
5035,True,Wien,False,False,1265-04-04,4,4,1265,3
5036,False,Wien,False,False,1265-04-05,5,4,1265,3
5037,False,Wien,False,False,1265-04-06,6,4,1265,3
5038,True,Wien,False,False,1265-04-07,7,4,1265,3
5039,False,Wien,False,False,1265-04-08,8,4,1265,3
5040,False,Wien,False,False,1265-04-09,9,4,1265,3
5041,False,Wien,False,False,1265-04-10,10,4,1265,3
5042,True,Wien,False,True,1265-04-11,11,4,1265,3
5043,False,Wien,True,True,1265-04-12,12,4,1265,3
5044,False,False,True,True,1265-04-13,13,4,1265,3
5045,False,False,True,True,1265-04-14,14,4,1265,3
5046,False,False,True,True,1265-04-15,15,4,1265,3
5047,False,False,True,True,1265-04-16,16,4,1265,3
